"","tf","confidence","target","mor"
"9828","IRF9","B","ISG15",1
"9829","IRF9","B","KSR1",1
"9830","IRF9","B","MX1",1
"9831","IRF9","B","OAS2",1
"9832","IRF9","B","OAS3",1
"9833","IRF9","B","RSAD2",1
"9834","IRF9","B","SAMD9L",1
"9835","JUN","A","ABCB1",1
"9836","JUN","A","ACTA1",1
"9837","JUN","A","APP",1
"9838","JUN","A","ATF3",1
"9839","JUN","A","BATF3",1
"9840","JUN","A","BDKRB1",1
"9841","JUN","A","BRCA1",1
"9842","JUN","A","CCL2",1
"9843","JUN","A","CCL4",1
"9844","JUN","A","CCL5",1
"9845","JUN","A","CCND1",1
"9846","JUN","A","CCND2",1
"9847","JUN","A","CD44",1
"9848","JUN","A","CD82",1
"9849","JUN","A","CDKN1A",-1
"9850","JUN","A","CHGA",1
"9851","JUN","A","CREM",1
"9852","JUN","A","CSF2",1
"9853","JUN","A","CSTA",1
"9854","JUN","A","CTSL",1
"9855","JUN","A","CXCL8",1
"9856","JUN","A","CYP11A1",1
"9857","JUN","A","CYP19A1",-1
"9858","JUN","A","CYP2J2",1
"9859","JUN","A","DDIT3",1
"9860","JUN","A","EDN1",1
"9861","JUN","A","EGFR",1
"9862","JUN","A","ELN",1
"9863","JUN","A","ETS1",1
"9864","JUN","A","ETS2",1
"9865","JUN","A","EZR",1
"9866","JUN","A","F3",1
"9867","JUN","A","FAS",1
"9868","JUN","A","FASLG",1
"9869","JUN","A","FOS",1
"9870","JUN","A","FOSL1",1
"9871","JUN","A","GCLC",1
"9872","JUN","A","GJA1",1
"9873","JUN","A","GNRHR",1
"9874","JUN","A","HEY1",1
"9875","JUN","A","ICAM1",1
"9876","JUN","A","IER5",1
"9877","JUN","A","IFNB1",1
"9878","JUN","A","IFNG",1
"9879","JUN","A","IGF1",1
"9880","JUN","A","IL12A",1
"9881","JUN","A","IL12B",1
"9882","JUN","A","IL1A",1
"9883","JUN","A","IL1B",1
"9884","JUN","A","IL2",-1
"9885","JUN","A","IL24",1
"9886","JUN","A","IL5",1
"9887","JUN","A","IL5RA",1
"9888","JUN","A","IL6",1
"9889","JUN","A","ITGAX",1
"9890","JUN","A","IVL",1
"9891","JUN","A","KRT16",1
"9892","JUN","A","LBP",-1
"9893","JUN","A","MAT2A",1
"9894","JUN","A","MGP",1
"9895","JUN","A","MMP1",1
"9896","JUN","A","MMP12",1
"9897","JUN","A","MMP13",1
"9898","JUN","A","MMP2",1
"9899","JUN","A","MMP3",1
"9900","JUN","A","MMP7",1
"9901","JUN","A","MMP9",1
"9902","JUN","A","MYB",1
"9903","JUN","A","MYC",-1
"9904","JUN","A","NAT1",1
"9905","JUN","A","NFKB2",1
"9906","JUN","A","NGF",1
"9907","JUN","A","NOS2",1
"9908","JUN","A","NOX5",1
"9909","JUN","A","NPY",1
"9910","JUN","A","NQO1",-1
"9911","JUN","A","NR3C1",1
"9912","JUN","A","NTRK1",1
"9913","JUN","A","NTS",1
"9914","JUN","A","OXTR",1
"9915","JUN","A","PDHA1",1
"9916","JUN","A","PENK",1
"9917","JUN","A","PGR",-1
"9918","JUN","A","PLA2G4A",1
"9919","JUN","A","PLAT",1
"9920","JUN","A","PLAUR",1
"9921","JUN","A","POLD2",1
"9922","JUN","A","PPARA",1
"9923","JUN","A","PPARD",1
"9924","JUN","A","PTGS2",1
"9925","JUN","A","PTN",1
"9926","JUN","A","PTX3",1
"9927","JUN","A","RARB",1
"9928","JUN","A","RELB",1
"9929","JUN","A","REN",1
"9930","JUN","A","RHOB",1
"9931","JUN","A","RUNX2",1
"9932","JUN","A","SELE",1
"9933","JUN","A","SERPINE1",1
"9934","JUN","A","SMAD7",1
"9935","JUN","A","SPI1",1
"9936","JUN","A","SPP1",1
"9937","JUN","A","SPRR1A",1
"9938","JUN","A","SPRR1B",1
"9939","JUN","A","SPRR3",1
"9940","JUN","A","STMN1",1
"9941","JUN","A","TFF1",1
"9942","JUN","A","TFPI2",1
"9943","JUN","A","TGFB1",1
"9944","JUN","A","TIMP2",1
"9945","JUN","A","TNC",1
"9946","JUN","A","TNF",1
"9947","JUN","A","TNFRSF10A",1
"9948","JUN","A","TP53",-1
"9949","JUN","A","TXN",1
"9950","JUN","A","UGT2B15",1
"9951","JUN","A","VCAM1",1
"9952","JUN","A","VDR",1
"9953","JUN","A","VEGFA",-1
"9954","JUN","A","VEGFD",1
"9955","JUN","A","VIM",1
"9956","JUNB","C","CDKN2A",1
"9957","JUNB","C","CLU",1
"9958","JUNB","C","EGFR",1
"9959","JUNB","C","IVL",1
"9960","JUNB","C","PTGS2",1
"9961","JUNB","C","PIM1",1
"9962","JUNB","C","ABCC1",1
"9963","JUNB","C","AKAP13",1
"9964","JUNB","C","AMPD3",1
"9965","JUNB","C","AUTS2",1
"9966","JUNB","C","BACH1",1
"9967","JUNB","C","BHLHE40",1
"9968","JUNB","C","CCDC12",1
"9969","JUNB","C","CMIP",1
"9970","JUNB","C","CUEDC1",1
"9971","JUNB","C","DMD",1
"9972","JUNB","C","EGR2",1
"9973","JUNB","C","EHD1",1
"9974","JUNB","C","EHF",1
"9975","JUNB","C","FHAD1",1
"9976","JUNB","C","FOSL1",1
"9977","JUNB","C","FOXK1",1
"9978","JUNB","C","GMDS",1
"9979","JUNB","C","GNA12",1
"9980","JUNB","C","IER5",1
"9981","JUNB","C","KALRN",1
"9982","JUNB","C","KAZN",1
"9983","JUNB","C","KCNMA1",1
"9984","JUNB","C","KLF6",1
"9985","JUNB","C","LIMS1",1
"9986","JUNB","C","LMNA",1
"9987","JUNB","C","MICAL2",1
"9988","JUNB","C","NACA2",1
"9989","JUNB","C","ROCK2",1
"9990","JUNB","C","RTN4",1
"9991","JUNB","C","SEC14L1",1
"9992","JUNB","C","SH3BP5",1
"9993","JUNB","C","SLC12A8",1
"9994","JUNB","C","SMARCA2",1
"9995","JUNB","C","SPRED2",1
"9996","JUNB","C","TBC1D14",1
"9997","JUNB","C","TGIF1",1
"9998","JUNB","C","TIAM2",1
"9999","JUNB","C","TMSB4X",1
"10000","JUNB","C","TNRC6B",1
"10001","JUNB","C","UBC",1
"10002","JUNB","C","VOPP1",1
"10003","JUNB","C","WWTR1",1
"10004","JUNB","C","ZBTB20",1
"10005","JUNB","C","ZFP36L1",1
"10006","JUNB","C","ZFP36L2",1
"10007","JUNB","C","ZNF217",1
"10008","JUND","A","CCL5",1
"10009","JUND","A","CCR4",1
"10010","JUND","A","CD40LG",1
"10011","JUND","A","CLU",1
"10012","JUND","A","CSTA",1
"10013","JUND","A","FOSL1",1
"10014","JUND","A","GADD45A",1
"10015","JUND","A","IL3",1
"10016","JUND","A","IL6",1
"10017","JUND","A","ITGAV",-1
"10018","JUND","A","ITGB3",-1
"10019","JUND","A","IVL",1
"10020","JUND","A","MMP13",1
"10021","JUND","A","MYB",1
"10022","JUND","A","NOS2",1
"10023","JUND","A","NQO2",1
"10024","JUND","A","PLAUR",1
"10025","JUND","A","SOX4",1
"10026","JUND","A","TGFB1",1
"10027","KDM5B","C","DNAJB12",1
"10028","KDM5B","C","CMIP",1
"10029","KDM5B","C","CTNNA1",1
"10030","KDM5B","C","DAAM1",1
"10031","KDM5B","C","FOXP1",1
"10032","KDM5B","C","JARID2",1
"10033","KDM5B","C","JUP",1
"10034","KDM5B","C","LHFPL2",1
"10035","KDM5B","C","MIDEAS",1
"10036","KDM5B","C","MYH9",1
"10037","KDM5B","C","PPFIBP2",1
"10038","KDM5B","C","PRRC2B",1
"10039","KDM5B","C","RAB11FIP4",1
"10040","KDM5B","C","RREB1",1
"10041","KDM5B","C","SMAD3",1
"10042","KDM5B","C","SYNJ2",1
"10043","KDM5B","C","TGIF1",1
"10044","KDM5B","C","VGLL4",1
"10045","KLF1","C","HBB",1
"10046","KLF1","C","OSBP2",1
"10047","KLF1","C","ACTB",1
"10048","KLF1","C","ADAP1",1
"10049","KLF1","C","AGRN",1
"10050","KLF1","C","AHNAK",1
"10051","KLF1","C","ANK1",1
"10052","KLF1","C","ARHGAP45",1
"10053","KLF1","C","CHID1",1
"10054","KLF1","C","CNPPD1",1
"10055","KLF1","C","CPAMD8",1
"10056","KLF1","C","CTSB",1
"10057","KLF1","C","EGFL7",1
"10058","KLF1","C","EVL",1
"10059","KLF1","C","FBRSL1",1
"10060","KLF1","C","GPR137",1
"10061","KLF1","C","JADE2",1
"10062","KLF1","C","KCNN4",1
"10063","KLF1","C","KCTD2",1
"10064","KLF1","C","KLHL21",1
"10065","KLF1","C","LTBP4",1
"10066","KLF1","C","LYL1",1
"10067","KLF1","C","MAST1",1
"10068","KLF1","C","MICALL2",1
"10069","KLF1","C","NADK",1
"10070","KLF1","C","NOL4L",1
"10071","KLF1","C","NQO2",1
"10072","KLF1","C","PIM1",1
"10073","KLF1","C","PKM",1
"10074","KLF1","C","PLEC",1
"10075","KLF1","C","PTPA",1
"10076","KLF1","C","RAB3IL1",1
"10077","KLF1","C","RALGDS",1
"10078","KLF1","C","RERE",1
"10079","KLF1","C","RNF38",1
"10080","KLF1","C","SEPTIN9",1
"10081","KLF1","C","SGMS1",1
"10082","KLF1","C","SH3BP2",1
"10083","KLF1","C","SLC4A1",1
"10084","KLF1","C","SLC6A6",1
"10085","KLF1","C","SNAP47",1
"10086","KLF1","C","SORBS1",1
"10087","KLF1","C","SPTB",1
"10088","KLF1","C","STON2",1
"10089","KLF1","C","TBC1D14",1
"10090","KLF1","C","TCEA2",1
"10091","KLF1","C","UXS1",1
"10092","KLF1","C","XXYLT1",1
"10093","KLF1","C","YWHAZ",1
"10094","KLF1","C","ZFP36",1
"10095","KLF1","C","ZNF276",1
"10096","KLF13","C","AP3D1",-1
"10097","KLF13","C","ARID1A",-1
"10098","KLF13","C","ARRDC2",-1
"10099","KLF13","C","ATP6V0D1",-1
"10100","KLF13","C","BCL9L",-1
"10101","KLF13","C","DNAJB1",-1
"10102","KLF13","C","EML2",-1
"10103","KLF13","C","ERCC1",-1
"10104","KLF13","C","FASN",-1
"10105","KLF13","C","FCHO1",-1
"10106","KLF13","C","FKBP5",-1
"10107","KLF13","C","FSCN1",-1
"10108","KLF13","C","JADE1",-1
"10109","KLF13","C","KLHL21",-1
"10110","KLF13","C","LTBP4",-1
"10111","KLF13","C","NDST1",-1
"10112","KLF13","C","NFIC",-1
"10113","KLF13","C","OAZ1",-1
"10114","KLF13","C","PISD",-1
"10115","KLF13","C","PKNOX1",-1
"10116","KLF13","C","PLEC",-1
"10117","KLF13","C","PTOV1",-1
"10118","KLF13","C","RAPGEF3",-1
"10119","KLF13","C","RCSD1",-1
"10120","KLF13","C","REST",-1
"10121","KLF13","C","SAMD11",-1
"10122","KLF13","C","SEPTIN9",-1
"10123","KLF13","C","SLC1A5",-1
"10124","KLF13","C","SNX8",-1
"10125","KLF13","C","TBC1D14",-1
"10126","KLF13","C","TYRO3",-1
"10127","KLF2","D","NOS3",1
"10128","KLF2","D","THBD",1
"10129","KLF2","D","CCR5",1
"10130","KLF2","D","CCR7",1
"10131","KLF2","D","CDKN1A",1
"10132","KLF2","D","CXCR4",-1
"10133","KLF2","D","FABP5",-1
"10134","KLF2","D","IL2",1
"10135","KLF2","D","PPARG",-1
"10136","KLF2","D","SELL",1
"10137","KLF2","D","VAV1",1
"10138","KLF2","D","WEE1",-1
"10139","KLF3","C","ADD3",1
"10140","KLF3","C","ARHGAP5",1
"10141","KLF3","C","BTBD3",1
"10142","KLF3","C","CACHD1",1
"10143","KLF3","C","CAST",1
"10144","KLF3","C","GNG12",1
"10145","KLF3","C","KCNK1",1
"10146","KLF3","C","MECOM",1
"10147","KLF3","C","MYO5A",1
"10148","KLF3","C","STRBP",1
"10149","KLF3","C","STXBP6",1
"10150","KLF3","C","TRIO",1
"10151","KLF3","C","TSPAN12",1
"10152","KLF4","A","ATF3",1
"10153","KLF4","A","BIRC5",-1
"10154","KLF4","A","CCND1",1
"10155","KLF4","A","CDH1",1
"10156","KLF4","A","CDKN1A",1
"10157","KLF4","A","GPA33",1
"10158","KLF4","A","LAMA3",1
"10159","KLF4","A","NANOG",1
"10160","KLF4","A","PFKP",1
"10161","KLF4","A","RARA",-1
"10162","KLF4","A","THBD",1
"10163","KLF4","A","VDR",-1
"10164","KLF5","C","BIRC5",1
"10165","KLF5","C","FASN",1
"10166","KLF5","C","FGFBP1",1
"10167","KLF5","C","NOTCH1",1
"10168","KLF5","C","FOXQ1",1
"10169","KLF5","C","JUP",1
"10170","KLF5","C","LAMB3",1
"10171","KLF5","C","PTK6",1
"10172","KLF5","C","ACTN1",1
"10173","KLF5","C","ADAP1",1
"10174","KLF5","C","AGRN",1
"10175","KLF5","C","AHNAK2",1
"10176","KLF5","C","ALDH3A2",1
"10177","KLF5","C","AMN",1
"10178","KLF5","C","ANXA2",1
"10179","KLF5","C","B3GNT3",1
"10180","KLF5","C","BAIAP2L1",1
"10181","KLF5","C","CANT1",1
"10182","KLF5","C","CD9",1
"10183","KLF5","C","CIRBP",1
"10184","KLF5","C","CLDN4",1
"10185","KLF5","C","COL4A2",1
"10186","KLF5","C","COQ8B",1
"10187","KLF5","C","CRYBG2",1
"10188","KLF5","C","DGKQ",1
"10189","KLF5","C","DIAPH1",1
"10190","KLF5","C","DVL1",1
"10191","KLF5","C","ECE1",1
"10192","KLF5","C","ELF3",1
"10193","KLF5","C","EPHA2",1
"10194","KLF5","C","ERBB2",1
"10195","KLF5","C","ESRP2",1
"10196","KLF5","C","FA2H",1
"10197","KLF5","C","GPR137",1
"10198","KLF5","C","GPRC5A",1
"10199","KLF5","C","GPX4",1
"10200","KLF5","C","KCNN4",1
"10201","KLF5","C","KIAA1522",1
"10202","KLF5","C","KRT8",1
"10203","KLF5","C","LGALS3",1
"10204","KLF5","C","LLGL2",1
"10205","KLF5","C","LNX2",1
"10206","KLF5","C","LSR",1
"10207","KLF5","C","LTBP3",1
"10208","KLF5","C","LTBP4",1
"10209","KLF5","C","MCRIP2",1
"10210","KLF5","C","MIB2",1
"10211","KLF5","C","MIDN",1
"10212","KLF5","C","MISP",1
"10213","KLF5","C","MKNK2",1
"10214","KLF5","C","MYH14",1
"10215","KLF5","C","MYO1C",1
"10216","KLF5","C","MYO5B",1
"10217","KLF5","C","NFE2L2",1
"10218","KLF5","C","NOL4L",1
"10219","KLF5","C","PLEC",1
"10220","KLF5","C","PPL",1
"10221","KLF5","C","PPP1R13L",1
"10222","KLF5","C","PRKCZ",1
"10223","KLF5","C","PTCH1",1
"10224","KLF5","C","RAB11A",1
"10225","KLF5","C","RAB11FIP1",1
"10226","KLF5","C","RALGDS",1
"10227","KLF5","C","RBM47",1
"10228","KLF5","C","RXRA",1
"10229","KLF5","C","S100A16",1
"10230","KLF5","C","SCNN1A",1
"10231","KLF5","C","SDC1",1
"10232","KLF5","C","SH2D3A",1
"10233","KLF5","C","SLC2A1",1
"10234","KLF5","C","SLC48A1",1
"10235","KLF5","C","SPIRE2",1
"10236","KLF5","C","SREBF1",1
"10237","KLF5","C","STX1A",1
"10238","KLF5","C","TCF3",1
"10239","KLF5","C","TECR",1
"10240","KLF5","C","TJP3",1
"10241","KLF5","C","TRIM29",1
"10242","KLF5","C","WWC1",1
"10243","KLF5","C","YWHAZ",1
"10244","KLF5","C","ZBTB7C",1
"10245","KLF5","C","ZNF217",1
"10246","KLF6","C","ATF3",1
"10247","KLF6","C","DAPK2",1
"10248","KLF6","C","LTC4S",1
"10249","KLF6","C","MMP9",-1
"10250","KLF6","C","NOS2",1
"10251","KLF6","C","CDH1",1
"10252","KLF6","C","IGF1R",1
"10253","KLF6","C","ACTN1",1
"10254","KLF6","C","ANXA2",1
"10255","KLF6","C","AREG",1
"10256","KLF6","C","ARID5B",1
"10257","KLF6","C","ASAP1",1
"10258","KLF6","C","CLIP2",1
"10259","KLF6","C","CTNNBIP1",1
"10260","KLF6","C","DUSP10",1
"10261","KLF6","C","EHD1",1
"10262","KLF6","C","EPS8",1
"10263","KLF6","C","ERRFI1",1
"10264","KLF6","C","ETS1",1
"10265","KLF6","C","ETS2",1
"10266","KLF6","C","FAAP20",1
"10267","KLF6","C","IER5",1
"10268","KLF6","C","IRF1",1
"10269","KLF6","C","ITGB1",1
"10270","KLF6","C","LDLR",1
"10271","KLF6","C","LHFPL2",1
"10272","KLF6","C","LMNA",1
"10273","KLF6","C","LRRFIP1",1
"10274","KLF6","C","LTBP4",1
"10275","KLF6","C","MACF1",1
"10276","KLF6","C","MSI2",1
"10277","KLF6","C","MYH9",1
"10278","KLF6","C","NEDD9",1
"10279","KLF6","C","PLEC",1
"10280","KLF6","C","PTP4A1",1
"10281","KLF6","C","RBCK1",1
"10282","KLF6","C","RND3",1
"10283","KLF6","C","SEPTIN9",1
"10284","KLF6","C","SH3BP2",1
"10285","KLF6","C","SH3BP4",1
"10286","KLF6","C","SH3RF1",1
"10287","KLF6","C","SREBF1",1
"10288","KLF6","C","TACC1",1
"10289","KLF6","C","TECR",1
"10290","KLF6","C","TSPAN14",1
"10291","KLF6","C","VMP1",1
"10292","KLF6","C","WFS1",1
"10293","KLF6","C","WWTR1",1
"10294","KLF6","C","XXYLT1",1
"10295","KLF6","C","ZFP36L1",1
"10296","KLF6","C","ZFP36L2",1
"10297","KLF9","C","ACTN1",1
"10298","KLF9","C","AFAP1",1
"10299","KLF9","C","AGRN",1
"10300","KLF9","C","AMPD2",1
"10301","KLF9","C","APBB2",1
"10302","KLF9","C","ARHGEF2",1
"10303","KLF9","C","ARID5B",1
"10304","KLF9","C","ASPSCR1",1
"10305","KLF9","C","BCAR1",1
"10306","KLF9","C","CACHD1",1
"10307","KLF9","C","CCDC33",1
"10308","KLF9","C","CMIP",1
"10309","KLF9","C","DGKZ",1
"10310","KLF9","C","ECE1",1
"10311","KLF9","C","EGFR",1
"10312","KLF9","C","EPHB3",1
"10313","KLF9","C","EPHB4",1
"10314","KLF9","C","FCHO1",1
"10315","KLF9","C","FGFR3",1
"10316","KLF9","C","FOXO3",1
"10317","KLF9","C","FYN",1
"10318","KLF9","C","GPRC5B",1
"10319","KLF9","C","GSN",1
"10320","KLF9","C","HIVEP3",1
"10321","KLF9","C","HPCAL1",1
"10322","KLF9","C","IFFO2",1
"10323","KLF9","C","IQSEC1",1
"10324","KLF9","C","JADE2",1
"10325","KLF9","C","KIAA1522",1
"10326","KLF9","C","LFNG",1
"10327","KLF9","C","MACF1",1
"10328","KLF9","C","MAFK",1
"10329","KLF9","C","MED15",1
"10330","KLF9","C","MEF2D",1
"10331","KLF9","C","NADK",1
"10332","KLF9","C","NCOR2",1
"10333","KLF9","C","NCS1",1
"10334","KLF9","C","NFATC2",1
"10335","KLF9","C","NFIC",1
"10336","KLF9","C","PCBP3",1
"10337","KLF9","C","PER1",1
"10338","KLF9","C","PHC2",1
"10339","KLF9","C","PHLDB1",1
"10340","KLF9","C","PKM",1
"10341","KLF9","C","PLEC",1
"10342","KLF9","C","POR",1
"10343","KLF9","C","POU3F2",1
"10344","KLF9","C","RAB11FIP4",1
"10345","KLF9","C","RAP1GAP",1
"10346","KLF9","C","RGS12",1
"10347","KLF9","C","RXRA",1
"10348","KLF9","C","SAMD11",1
"10349","KLF9","C","SASH1",1
"10350","KLF9","C","SEC14L1",1
"10351","KLF9","C","SH3BP2",1
"10352","KLF9","C","SH3KBP1",1
"10353","KLF9","C","SH3TC1",1
"10354","KLF9","C","SHROOM2",1
"10355","KLF9","C","SLC4A2",1
"10356","KLF9","C","SYNJ2",1
"10357","KLF9","C","TACC1",1
"10358","KLF9","C","TBC1D24",1
"10359","KLF9","C","TNK2",1
"10360","KLF9","C","TNS1",1
"10361","KLF9","C","TNS2",1
"10362","KLF9","C","TRIOBP",1
"10363","KLF9","C","TSC22D3",1
"10364","KLF9","C","VAV2",1
"10365","KMT2A","A","CDKN1B",1
"10366","KMT2A","A","FOXC1",1
"10367","KMT2A","A","FOXC2",1
"10368","KMT2A","A","HOXA1",1
"10369","KMT2A","A","HOXA10",1
"10370","KMT2A","A","HOXA11",1
"10371","KMT2A","A","HOXA13",1
"10372","KMT2A","A","HOXA7",1
"10373","KMT2A","A","HOXA9",1
"10374","KMT2A","A","HOXC8",1
"10375","KMT2A","A","MEIS1",1
"10376","KMT2B","D","ARID1A",1
"10377","KMT2B","D","ATXN2L",1
"10378","KMT2B","D","MCM7",1
"10379","KMT2B","D","PISD",1
"10380","KMT2B","D","POLE",1
"10381","KMT2B","D","PPP6R1",1
"10382","KMT2B","D","SUPT5H",1
"10383","KMT2B","D","SYVN1",1
"10384","KMT2B","D","ABCB9",1
"10385","KMT2B","D","AC006486.10",1
"10386","KMT2B","D","ACOX3",1
"10387","KMT2B","D","AP4B1",1
"10388","KMT2B","D","ARHGEF7",1
"10389","KMT2B","D","ATM",1
"10390","KMT2B","D","ATP5MG",1
"10391","KMT2B","D","BCLAF1",1
"10392","KMT2B","D","BLK",1
"10393","KMT2B","D","BRWD1",1
"10394","KMT2B","D","BUB1",1
"10395","KMT2B","D","C12ORF73",1
"10396","KMT2B","D","C1ORF109",1
"10397","KMT2B","D","CARF",1
"10398","KMT2B","D","CBLL1",1
"10399","KMT2B","D","CCAR1",1
"10400","KMT2B","D","CCDC12",1
"10401","KMT2B","D","CCDC77",1
"10402","KMT2B","D","CCNT2",1
"10403","KMT2B","D","CD53",1
"10404","KMT2B","D","CD81",1
"10405","KMT2B","D","CDC45",1
"10406","KMT2B","D","CNOT1",1
"10407","KMT2B","D","CNR2",1
"10408","KMT2B","D","COA1",1
"10409","KMT2B","D","COMMD1",1
"10410","KMT2B","D","COPB1",1
"10411","KMT2B","D","COPS7B",1
"10412","KMT2B","D","CTD",1
"10413","KMT2B","D","CTDNEP1",1
"10414","KMT2B","D","CYB5D2",1
"10415","KMT2B","D","DHX9",1
"10416","KMT2B","D","DOCK8",1
"10417","KMT2B","D","EIPR1",1
"10418","KMT2B","D","ELP5",1
"10419","KMT2B","D","EP300",1
"10420","KMT2B","D","ESF1",1
"10421","KMT2B","D","EXOSC3",1
"10422","KMT2B","D","GPBP1L1",1
"10423","KMT2B","D","INTS4",1
"10424","KMT2B","D","IRAG2",1
"10425","KMT2B","D","IRF8",1
"10426","KMT2B","D","ISG20",1
"10427","KMT2B","D","KMT2A",1
"10428","KMT2B","D","LAMTOR5",1
"10429","KMT2B","D","LINC00921",1
"10430","KMT2B","D","LINC01353",1
"10431","KMT2B","D","MOB3A",1
"10432","KMT2B","D","MRPS27",1
"10433","KMT2B","D","MYBL1",1
"10434","KMT2B","D","NSUN6",1
"10435","KMT2B","D","NUP160",1
"10436","KMT2B","D","NUP88",1
"10437","KMT2B","D","OGFOD2",1
"10438","KMT2B","D","PCBP2",1
"10439","KMT2B","D","PCM1",1
"10440","KMT2B","D","PIPOX",1
"10441","KMT2B","D","PNPLA6",1
"10442","KMT2B","D","PPP1R37",1
"10443","KMT2B","D","PRPF40A",1
"10444","KMT2B","D","PSMA3",1
"10445","KMT2B","D","RBM39",1
"10446","KMT2B","D","RECQL5",1
"10447","KMT2B","D","RHO",1
"10448","KMT2B","D","RIC8A",1
"10449","KMT2B","D","RNU7-1",1
"10450","KMT2B","D","RPL6",1
"10451","KMT2B","D","RRM2B",1
"10452","KMT2B","D","SF3B1",1
"10453","KMT2B","D","SF3B3",1
"10454","KMT2B","D","SMARCD2",1
"10455","KMT2B","D","SMC1A",1
"10456","KMT2B","D","SMC4",1
"10457","KMT2B","D","SNORA4.3",1
"10458","KMT2B","D","SNX1",1
"10459","KMT2B","D","SNX8",1
"10460","KMT2B","D","SYNE2",1
"10461","KMT2B","D","TARDBP",1
"10462","KMT2B","D","TATDN3",1
"10463","KMT2B","D","TMEM126A",1
"10464","KMT2B","D","TMEM69",1
"10465","KMT2B","D","TNRC6B",1
"10466","KMT2B","D","TPR",1
"10467","KMT2B","D","UBC",1
"10468","KMT2B","D","USP39",1
"10469","KMT2B","D","USP48",1
"10470","KMT2B","D","WASHC4",1
"10471","KMT2B","D","WRAP53",1
"10472","KMT2B","D","XRCC5",1
"10473","KMT2B","D","ZC3H12D",1
"10474","KMT2B","D","ZC3H7A",1
"10475","KMT2B","D","ZCCHC10",1
"10476","KMT2B","D","ZNF106",1
"10477","KMT2B","D","ZNF263",1
"10478","KMT2B","D","ZNF569",1
"10479","KMT2B","D","ZNF570",1
"10480","KMT2B","D","ZNF668",1
"10481","KMT2B","D","ZNF773",1
"10482","LEF1","A","AR",1
"10483","LEF1","A","BIRC5",1
"10484","LEF1","A","CCL7",1
"10485","LEF1","A","CCND1",1
"10486","LEF1","A","CD1D",-1
"10487","LEF1","A","CDX1",1
"10488","LEF1","A","CLDN2",1
"10489","LEF1","A","CTNNB1",1
"10490","LEF1","A","DCT",1
"10491","LEF1","A","DSP",-1
"10492","LEF1","A","EDA",1
"10493","LEF1","A","ELANE",1
"10494","LEF1","A","MITF",1
"10495","LEF1","A","MMP7",1
"10496","LEF1","A","MYC",1
"10497","LEF1","A","MYCBP",1
"10498","LEF1","A","NRCAM",1
"10499","LEF1","A","NT5E",1
"10500","LEF1","A","RAG2",1
"10501","LEF1","A","SNAI2",1
"10502","LEF1","A","TBXT",1
"10503","LEF1","A","TCF3",1
"10504","LHX2","C","ADGRL3",1
"10505","LHX2","C","CCND1",1
"10506","LHX2","C","CDK14",1
"10507","LHX2","C","FMN2",1
"10508","LHX2","C","GLIS3",1
"10509","LHX2","C","MID1",1
"10510","LHX2","C","MITF",1
"10511","LHX2","C","SOX6",1
"10512","LHX2","C","ZBTB20",1
"10513","LHX2","C","ZNF608",1
"10514","LYL1","C","ERG",1
"10515","LYL1","C","CBFA2T3",1
"10516","LYL1","C","EGFL7",1
"10517","LYL1","C","PTK2B",1
"10518","LYL1","C","ARHGAP22",1
"10519","LYL1","C","ARHGAP25",1
"10520","LYL1","C","ARHGEF2",1
"10521","LYL1","C","ARL5C",1
"10522","LYL1","C","BIN1",1
"10523","LYL1","C","CACNA1C",1
"10524","LYL1","C","CACNA2D4",1
"10525","LYL1","C","CCDC88C",1
"10526","LYL1","C","CCM2",1
"10527","LYL1","C","CCND3",1
"10528","LYL1","C","CD34",1
"10529","LYL1","C","CD53",1
"10530","LYL1","C","CHST12",1
"10531","LYL1","C","CLIP2",1
"10532","LYL1","C","CMKLR1",1
"10533","LYL1","C","CMTM7",1
"10534","LYL1","C","CSF1R",1
"10535","LYL1","C","CSK",1
"10536","LYL1","C","CUEDC1",1
"10537","LYL1","C","CYBB",1
"10538","LYL1","C","CYTH4",1
"10539","LYL1","C","DGKZ",1
"10540","LYL1","C","DUS2",1
"10541","LYL1","C","DYSF",1
"10542","LYL1","C","ELMO1",1
"10543","LYL1","C","FAM78A",1
"10544","LYL1","C","FAR2",1
"10545","LYL1","C","FMNL3",1
"10546","LYL1","C","GNG2",1
"10547","LYL1","C","GRK2",1
"10548","LYL1","C","GYPC",1
"10549","LYL1","C","HDAC4",1
"10550","LYL1","C","HHEX",1
"10551","LYL1","C","HIVEP3",1
"10552","LYL1","C","HLX",1
"10553","LYL1","C","HPCAL1",1
"10554","LYL1","C","IKZF1",1
"10555","LYL1","C","INPP5D",1
"10556","LYL1","C","IQGAP2",1
"10557","LYL1","C","ITGB2",1
"10558","LYL1","C","KCNAB2",1
"10559","LYL1","C","KCNN4",1
"10560","LYL1","C","KCTD12",1
"10561","LYL1","C","LAPTM5",1
"10562","LYL1","C","LMO2",1
"10563","LYL1","C","MAD1L1",1
"10564","LYL1","C","NSMCE1",1
"10565","LYL1","C","PCED1B",1
"10566","LYL1","C","PIK3CG",1
"10567","LYL1","C","PLCG2",1
"10568","LYL1","C","PLD3",1
"10569","LYL1","C","PLEC",1
"10570","LYL1","C","PLEKHO1",1
"10571","LYL1","C","PLXNA2",1
"10572","LYL1","C","PPP1R9B",1
"10573","LYL1","C","PRAM1",1
